2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Cimolai, Davide', '801.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1723, 'Unibet', 'Milano - Sanremo 2023', 'Cimolai, Davide', 801.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (246, 'Unibet', 'Milano - Sanremo 2023', 'Cimolai, Davide', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Consonni, Simone', '251.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1724, 'Unibet', 'Milano - Sanremo 2023', 'Consonni, Simone', 251.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (248, 'Unibet', 'Milano - Sanremo 2023', 'Consonni, Simone', 401.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Covi, Alessandro', '201.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1725, 'Unibet', 'Milano - Sanremo 2023', 'Covi, Alessandro', 201.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (252, 'Unibet', 'Milano - Sanremo 2023', 'Covi, Alessandro', 151.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Dainese, Alberto', '151.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1726, 'Unibet', 'Milano - Sanremo 2023', 'Dainese, Alberto', 151.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (253, 'Unibet', 'Milano - Sanremo 2023', 'Dainese, Alberto', 201.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Dekker, David', '801.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1727, 'Unibet', 'Milano - Sanremo 2023', 'Dekker, David', 801.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (259, 'Unibet', 'Milano - Sanremo 2023', 'Dekker, David', 401.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Démare, Arnaud', '81.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1728, 'Unibet', 'Milano - Sanremo 2023', 'Démare, Arnaud', 81.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (265, 'Unibet', 'Milano - Sanremo 2023', 'Démare, Arnaud', 101.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Ganna, Filippo', '41.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1729, 'Unibet', 'Milano - Sanremo 2023', 'Ganna, Filippo', 41.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1698, 'Unibet', 'Milano - Sanremo 2023', 'Ganna, Filippo', 51.0, '2023/03/12 18:29:10')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Girmay Hailu, Biniam', '29.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1730, 'Unibet', 'Milano - Sanremo 2023', 'Girmay Hailu, Biniam', 29.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1699, 'Unibet', 'Milano - Sanremo 2023', 'Girmay Hailu, Biniam', 26.0, '2023/03/12 18:29:10')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Groves, Kaden', '401.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1731, 'Unibet', 'Milano - Sanremo 2023', 'Groves, Kaden', 401.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (290, 'Unibet', 'Milano - Sanremo 2023', 'Groves, Kaden', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Honore, Mikkel Frølich', '151.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1732, 'Unibet', 'Milano - Sanremo 2023', 'Honore, Mikkel Frølich', 151.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (299, 'Unibet', 'Milano - Sanremo 2023', 'Honore, Mikkel Frølich', 251.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Kron, Andreas', '201.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1733, 'Unibet', 'Milano - Sanremo 2023', 'Kron, Andreas', 201.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (318, 'Unibet', 'Milano - Sanremo 2023', 'Kron, Andreas', 126.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Kwiatkowski, Michal', '201.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1734, 'Unibet', 'Milano - Sanremo 2023', 'Kwiatkowski, Michal', 201.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (319, 'Unibet', 'Milano - Sanremo 2023', 'Kwiatkowski, Michal', 151.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Lampaert, Yves', '501.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1735, 'Unibet', 'Milano - Sanremo 2023', 'Lampaert, Yves', 501.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (321, 'Unibet', 'Milano - Sanremo 2023', 'Lampaert, Yves', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Laporte, Christophe', '26.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1736, 'Unibet', 'Milano - Sanremo 2023', 'Laporte, Christophe', 26.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1701, 'Unibet', 'Milano - Sanremo 2023', 'Laporte, Christophe', 29.0, '2023/03/12 18:29:10')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Louvel, Matis', '801.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1737, 'Unibet', 'Milano - Sanremo 2023', 'Louvel, Matis', 801.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (323, 'Unibet', 'Milano - Sanremo 2023', 'Louvel, Matis', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Lutsenko, Alexey', '401.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1738, 'Unibet', 'Milano - Sanremo 2023', 'Lutsenko, Alexey', 401.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (324, 'Unibet', 'Milano - Sanremo 2023', 'Lutsenko, Alexey', 251.0, '2023/03/11 22:02:58')
2023/03/14 12:06:21 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Matthews, Michael', '34.0', '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (1739, 'Unibet', 'Milano - Sanremo 2023', 'Matthews, Michael', 34.0, '2023/03/14 12:06:21')
2023/03/14 12:06:21 - Entry: (328, 'Unibet', 'Milano - Sanremo 2023', 'Matthews, Michael', 41.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Meeus, Jordi', '251.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1740, 'Unibet', 'Milano - Sanremo 2023', 'Meeus, Jordi', 251.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (329, 'Unibet', 'Milano - Sanremo 2023', 'Meeus, Jordi', 201.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Mezgec, Luka', '601.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1741, 'Unibet', 'Milano - Sanremo 2023', 'Mezgec, Luka', 601.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (332, 'Unibet', 'Milano - Sanremo 2023', 'Mezgec, Luka', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Milan, Jonathan', '67.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1742, 'Unibet', 'Milano - Sanremo 2023', 'Milan, Jonathan', 67.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1714, 'Unibet', 'Milano - Sanremo 2023', 'Milan, Jonathan', 81.0, '2023/03/12 22:30:10')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Mohoric, Matej', '12.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1743, 'Unibet', 'Milano - Sanremo 2023', 'Mohoric, Matej', 12.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1705, 'Unibet', 'Milano - Sanremo 2023', 'Mohoric, Matej', 11.0, '2023/03/12 18:29:10')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Molano, Juan Sebastian', '401.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1744, 'Unibet', 'Milano - Sanremo 2023', 'Molano, Juan Sebastian', 401.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (337, 'Unibet', 'Milano - Sanremo 2023', 'Molano, Juan Sebastian', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Oldani, Stefano', '601.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1745, 'Unibet', 'Milano - Sanremo 2023', 'Oldani, Stefano', 601.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (347, 'Unibet', 'Milano - Sanremo 2023', 'Oldani, Stefano', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Page, Hugo', '501.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1746, 'Unibet', 'Milano - Sanremo 2023', 'Page, Hugo', 501.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (349, 'Unibet', 'Milano - Sanremo 2023', 'Page, Hugo', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Penhoet, Paul', '501.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1747, 'Unibet', 'Milano - Sanremo 2023', 'Penhoet, Paul', 501.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (353, 'Unibet', 'Milano - Sanremo 2023', 'Penhoet, Paul', 251.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Philipsen, Jasper', '21.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1748, 'Unibet', 'Milano - Sanremo 2023', 'Philipsen, Jasper', 21.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1706, 'Unibet', 'Milano - Sanremo 2023', 'Philipsen, Jasper', 19.0, '2023/03/12 18:29:10')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Pogacar, Tadej', '7.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1749, 'Unibet', 'Milano - Sanremo 2023', 'Pogacar, Tadej', 7.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1425, 'Unibet', 'Milano - Sanremo 2023', 'Pogacar, Tadej', 8.0, '2023/03/12 15:02:40')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Sagan, Peter', '101.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1750, 'Unibet', 'Milano - Sanremo 2023', 'Sagan, Peter', 101.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1708, 'Unibet', 'Milano - Sanremo 2023', 'Sagan, Peter', 81.0, '2023/03/12 18:29:10')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Schachmann, Maximilian', '501.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1751, 'Unibet', 'Milano - Sanremo 2023', 'Schachmann, Maximilian', 501.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (369, 'Unibet', 'Milano - Sanremo 2023', 'Schachmann, Maximilian', 251.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Serrano, Gonzalo', '401.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1752, 'Unibet', 'Milano - Sanremo 2023', 'Serrano, Gonzalo', 401.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (371, 'Unibet', 'Milano - Sanremo 2023', 'Serrano, Gonzalo', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Stewart, Jake', '301.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1753, 'Unibet', 'Milano - Sanremo 2023', 'Stewart, Jake', 301.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (378, 'Unibet', 'Milano - Sanremo 2023', 'Stewart, Jake', 251.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Stybar, Zdenek', '301.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1754, 'Unibet', 'Milano - Sanremo 2023', 'Stybar, Zdenek', 301.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (381, 'Unibet', 'Milano - Sanremo 2023', 'Stybar, Zdenek', 201.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Teunissen, Mike', '301.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1755, 'Unibet', 'Milano - Sanremo 2023', 'Teunissen, Mike', 301.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (385, 'Unibet', 'Milano - Sanremo 2023', 'Teunissen, Mike', 201.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Teuns, Dylan', '401.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1756, 'Unibet', 'Milano - Sanremo 2023', 'Teuns, Dylan', 401.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (386, 'Unibet', 'Milano - Sanremo 2023', 'Teuns, Dylan', 251.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Tratnik, Jan', '81.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1757, 'Unibet', 'Milano - Sanremo 2023', 'Tratnik, Jan', 81.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1710, 'Unibet', 'Milano - Sanremo 2023', 'Tratnik, Jan', 101.0, '2023/03/12 18:29:10')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Van Aert, Wout', '5.5', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1758, 'Unibet', 'Milano - Sanremo 2023', 'Van Aert, Wout', 5.5, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1715, 'Unibet', 'Milano - Sanremo 2023', 'Van Aert, Wout', 6.0, '2023/03/13 21:18:03')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Viviani, Elia', '501.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1759, 'Unibet', 'Milano - Sanremo 2023', 'Viviani, Elia', 501.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (409, 'Unibet', 'Milano - Sanremo 2023', 'Viviani, Elia', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'van Baarle, Dylan', '251.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1760, 'Unibet', 'Milano - Sanremo 2023', 'van Baarle, Dylan', 251.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (420, 'Unibet', 'Milano - Sanremo 2023', 'van Baarle, Dylan', 151.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Inserted entry: (None, 'Unibet', 'Milano - Sanremo 2023', 'Thomas, Benjamin', '401.0', '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (1761, 'Unibet', 'Milano - Sanremo 2023', 'Thomas, Benjamin', 401.0, '2023/03/14 12:06:21')
2023/03/14 12:06:22 - Entry: (426, 'Unibet', 'Milano - Sanremo 2023', 'Thomas, Benjamin', 301.0, '2023/03/11 22:02:58')
2023/03/14 12:06:22 - Odds changed: 44
2023/03/14 12:57:06 - Odds changed: 0
2023/03/14 15:06:51 - Odds changed: 0
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Ackermann, Pascal', '19.0', '2023/03/14 16:55:54')
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Allegaert, Piet', '101.0', '2023/03/14 16:55:54')
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Andresen, Tobias Lund', '81.0', '2023/03/14 16:55:54')
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Askey, Lewis', '51.0', '2023/03/14 16:55:54')
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Bax, Sjoerd', '151.0', '2023/03/14 16:55:54')
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Bayer, Tobias', '251.0', '2023/03/14 16:55:54')
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Braet, Vito', '67.0', '2023/03/14 16:55:54')
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Brustenga, Marc', '151.0', '2023/03/14 16:55:54')
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Campenaerts, Victor', '41.0', '2023/03/14 16:55:54')
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Canal, Carlos', '301.0', '2023/03/14 16:55:54')
2023/03/14 16:55:54 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Cerny, Josef', '81.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Colman, Alex', '151.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Dainese, Alberto', '19.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'De Bondt, Dries', '34.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'de Buyst, Jasper', '67.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'De Vylder, Lindsay', '401.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Devriendt, Tom', '151.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Dupont, Timothy', '126.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Finé, Eddy', '301.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Gate, Aaron', '101.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Gibbons, Ryan', '251.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Groves, Kaden', '10.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Halvorsen, Kristoffer', '34.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Kielich, Timo', '401.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Laengen, Vegard Stake', '201.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Liepins, Emils', '51.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Menten, Milan', '17.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Merlier, Tim', '2.5', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Meurisse, Xandro', '101.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Mihkels, Madis', '151.0', '2023/03/14 16:55:54')
2023/03/14 16:55:55 - Inserted new entry for the first time: (None, 'Unibet', 'Nokere Koerse 2023', 'Nys, Thibau', '51.0', '2023/03/14 16:55:54')
